"","site","plotid","pre_post_fire","year","status","BA_m2_ha_plot","n_trees_totalPlot","n_trees_acre","n_trees_ha"
"1357","valentine","vr10n","prefire","2021","DEAD",12.4208520426449,1,10,24.7105
"1358","valentine","vr10n","prefire","2021","LIVE",40.202693103812,13,130,321.2365
"1359","valentine","vr11","prefire","2020","DEAD",14.7812020823738,4,40,98.842
"1360","valentine","vr11","prefire","2020","LIVE",77.9992827949411,23,230,568.3415
"1361","valentine","vr11","prefire","2021","DEAD",10.7427949316836,1,10,24.7105
"1362","valentine","vr11","prefire","2021","LIVE",68.7408573126788,9,90,222.3945
"1363","valentine","vr11n","prefire","2020","DEAD",31.0474722870962,6,60,148.263
"1364","valentine","vr11n","prefire","2020","LIVE",70.0187495044725,16,160,395.368
"1365","valentine","vr11n","prefire","2021","DEAD",6.04282214907201,1,10,24.7105
"1366","valentine","vr11n","prefire","2021","LIVE",49.8015227104726,6,60,148.263
"1367","valentine","vr12","prefire","2020","DEAD",9.50495998772742,4,40,98.842
"1368","valentine","vr12","prefire","2020","LIVE",113.824882194611,21,210,518.9205
"1369","valentine","vr12","prefire","2021","DEAD",8.04034745608642,2,20,49.421
"1370","valentine","vr12","prefire","2021","LIVE",114.777949697908,16,160,395.368
"1371","valentine","vr12n","prefire","2020","LIVE",79.7479058715697,23,230,568.3415
"1372","valentine","vr12n","prefire","2021","LIVE",58.8881134677574,11,110,271.8155
"1373","valentine","vr13","prefire","2020","DEAD",21.7487372584394,5,50,123.5525
"1374","valentine","vr13","prefire","2020","LIVE",98.6313272320027,21,210,518.9205
"1375","valentine","vr13","prefire","2021","DEAD",20.9498823962841,4,40,98.842
"1376","valentine","vr13","prefire","2021","LIVE",97.1802563402254,21,210,518.9205
"1377","valentine","vr13n","prefire","2020","DEAD",5.53620664638263,6,60,148.263
"1378","valentine","vr13n","prefire","2020","LIVE",97.7096029725319,29,290,716.6045
"1379","valentine","vr13n","prefire","2021","DEAD",5.02763097798027,5,50,123.5525
"1380","valentine","vr13n","prefire","2021","LIVE",96.6917335552185,22,220,543.631
"1381","valentine","vr14","prefire","2020","DEAD",21.5521190521206,3,30,74.1315
"1382","valentine","vr14","prefire","2020","LIVE",62.0883459965448,28,280,691.894
"1383","valentine","vr14","prefire","2021","DEAD",14.8068637567697,4,40,98.842
"1384","valentine","vr14","prefire","2021","LIVE",35.9523309056675,25,250,617.7625
"1385","valentine","vr14n","prefire","2020","LIVE",36.6593490930324,10,100,247.105
"1386","valentine","vr14n","prefire","2021","LIVE",36.1863087060208,8,80,197.684
"1387","valentine","vr16","prefire","2020","LIVE",49.9414901869282,21,210,518.9205
"1388","valentine","vr16","prefire","2021","LIVE",49.1229560373178,15,150,370.6575
"1389","valentine","vr16n","prefire","2020","DEAD",15.8840378906914,3,30,74.1315
"1390","valentine","vr16n","prefire","2020","LIVE",111.803078003369,41,410,1013.1305
"1391","valentine","vr16n","prefire","2021","DEAD",12.8593857500755,1,10,24.7105
"1392","valentine","vr16n","prefire","2021","LIVE",69.7794782863151,12,120,296.526
"1393","valentine","vr19","prefire","2020","DEAD",2.4614441308072,2,20,49.421
"1394","valentine","vr19","prefire","2020","LIVE",132.582600650856,46,460,1136.683
"1395","valentine","vr1n","prefire","2020","DEAD",23.6089345200573,8,80,197.684
"1396","valentine","vr1n","prefire","2020","LIVE",51.9842351584103,24,240,593.052
"1397","valentine","vr1n","prefire","2021","DEAD",31.7754312547018,9,90,222.3945
"1398","valentine","vr1n","prefire","2021","LIVE",39.9875552130217,22,220,543.631
"1399","valentine","vr2","prefire","2020","DEAD",17.9557777886606,4,40,98.842
"1400","valentine","vr2","prefire","2020","LIVE",62.2999468556401,14,140,345.947
"1401","valentine","vr2","prefire","2021","DEAD",18.100267231563,5,50,123.5525
"1402","valentine","vr2","prefire","2021","LIVE",62.1259772967178,13,130,321.2365
"1403","valentine","vr20","prefire","2020","DEAD",5.52108814053697,2,20,49.421
"1404","valentine","vr20","prefire","2020","LIVE",119.69328841039,28,280,691.894
"1405","valentine","vr20","prefire","2021","DEAD",4.94941842527424,1,10,24.7105
"1406","valentine","vr20","prefire","2021","LIVE",106.089718954729,18,180,444.789
"1407","valentine","vr20n","prefire","2020","DEAD",8.23613113640861,4,40,98.842
"1408","valentine","vr20n","prefire","2020","LIVE",52.8243311308634,20,200,494.21
"1409","valentine","vr20n","prefire","2021","DEAD",8.33449361041664,4,40,98.842
"1410","valentine","vr20n","prefire","2021","LIVE",54.381241267351,20,200,494.21
"1411","valentine","vr21","prefire","2020","DEAD",14.663592139595,2,20,49.421
"1412","valentine","vr21","prefire","2020","LIVE",35.5481874323299,8,80,197.684
"1413","valentine","vr21","prefire","2021","DEAD",10.0329626450277,1,10,24.7105
"1414","valentine","vr21","prefire","2021","LIVE",28.7156319843215,4,40,98.842
"1415","valentine","vr21n","prefire","2020","DEAD",12.2089988849925,7,70,172.9735
"1416","valentine","vr21n","prefire","2020","LIVE",62.7645837599416,30,300,741.315
"1417","valentine","vr21n","prefire","2021","DEAD",11.959436796842,1,10,24.7105
"1418","valentine","vr21n","prefire","2021","LIVE",43.4458115354138,11,110,271.8155
"1419","valentine","vr22","prefire","2020","DEAD",5.24780998801747,1,10,24.7105
"1420","valentine","vr22","prefire","2020","LIVE",32.343510567421,13,130,321.2365
"1421","valentine","vr22","prefire","2021","LIVE",33.7137149197472,13,130,321.2365
"1422","valentine","vr22n","prefire","2020","DEAD",16.1854376285387,9,90,222.3945
"1423","valentine","vr22n","prefire","2020","LIVE",33.6198889678719,30,300,741.315
"1424","valentine","vr22n","prefire","2021","DEAD",16.5493200744349,9,90,222.3945
"1425","valentine","vr22n","prefire","2021","LIVE",30.6424118055415,26,260,642.473
"1426","valentine","vr23","prefire","2020","LIVE",145.976044223603,24,240,593.052
"1427","valentine","vr23","prefire","2021","DEAD",0.986880361846099,1,10,24.7105
"1428","valentine","vr23","prefire","2021","LIVE",146.619585064376,23,230,568.3415
"1429","valentine","vr24","prefire","2020","DEAD",13.2059469296466,11,110,271.8155
"1430","valentine","vr24","prefire","2020","LIVE",68.3210907363814,30,300,741.315
"1431","valentine","vr24","prefire","2021","LIVE",38.0893239439186,11,110,271.8155
"1432","valentine","vr24n","prefire","2020","DEAD",1.45622845651221,2,20,49.421
"1433","valentine","vr24n","prefire","2020","LIVE",65.8093809699641,8,80,197.684
"1434","valentine","vr24n","prefire","2021","DEAD",1.47594655912991,2,20,49.421
"1435","valentine","vr24n","prefire","2021","LIVE",63.7551273027612,6,60,148.263
"1436","valentine","vr25","prefire","2020","DEAD",3.50823084428242,8,80,197.684
"1437","valentine","vr25","prefire","2020","LIVE",80.4995032732189,54,540,1334.367
"1438","valentine","vr25","prefire","2021","DEAD",1.98541982816817,6,60,148.263
"1439","valentine","vr25","prefire","2021","LIVE",82.8258415266904,55,550,1359.0775
"1440","valentine","vr25n","prefire","2020","LIVE",128.965862019432,42,420,1037.841
"1441","valentine","vr25n","prefire","2021","LIVE",120.071653763844,31,310,766.0255
"1442","valentine","vr25s","prefire","2020","LIVE",36.912831512609,13,130,321.2365
"1443","valentine","vr25s","prefire","2021","LIVE",44.2731955421045,14,140,345.947
"1444","valentine","vr26","prefire","2020","LIVE",23.3484847787881,7,70,172.9735
"1445","valentine","vr26","prefire","2021","LIVE",22.3788674605231,6,60,148.263
"1446","valentine","vr26n","prefire","2020","DEAD",73.0423730432786,1,10,24.7105
"1447","valentine","vr26n","prefire","2020","LIVE",46.6918071409459,33,330,815.4465
"1448","valentine","vr26n","prefire","2021","DEAD",74.3281058979242,1,10,24.7105
"1449","valentine","vr26n","prefire","2021","LIVE",29.1869645041773,14,140,345.947
"1450","valentine","vr26s","prefire","2020","LIVE",67.8877388531623,23,230,568.3415
"1451","valentine","vr26s","prefire","2021","LIVE",21.2837898328368,6,60,148.263
"1452","valentine","vr29","prefire","2020","DEAD",14.5557248026371,5,50,123.5525
"1453","valentine","vr29","prefire","2020","LIVE",120.400578303894,21,210,518.9205
"1454","valentine","vr29","prefire","2021","DEAD",11.6252625060462,5,50,123.5525
"1455","valentine","vr29","prefire","2021","LIVE",114.270019331585,23,230,568.3415
"1456","valentine","vr2n","prefire","2020","DEAD",10.5590051366151,6,60,148.263
"1457","valentine","vr2n","prefire","2020","LIVE",77.5880943695856,21,210,518.9205
"1458","valentine","vr2n","prefire","2021","DEAD",10.5621491647883,6,60,148.263
"1459","valentine","vr2n","prefire","2021","LIVE",77.8895135150142,21,210,518.9205
"1460","valentine","vr3","prefire","2020","DEAD",67.161759458851,7,70,172.9735
"1461","valentine","vr3","prefire","2020","LIVE",23.5533123920038,10,100,247.105
"1462","valentine","vr30","prefire","2020","DEAD",3.6893035779666,1,10,24.7105
"1463","valentine","vr30","prefire","2020","LIVE",30.3519627954521,14,140,345.947
"1464","valentine","vr30","prefire","2021","LIVE",23.3716380232988,5,50,123.5525
"1465","valentine","vr30n","prefire","2020","DEAD",61.7898768034763,9,90,222.3945
"1466","valentine","vr30n","prefire","2020","LIVE",16.0350870960788,7,70,172.9735
"1467","valentine","vr30n","prefire","2021","DEAD",52.43852782187,6,60,148.263
"1468","valentine","vr30n","prefire","2021","LIVE",3.89574202043162,3,30,74.1315
"1469","valentine","vr31","prefire","2020","DEAD",3.57357617057552,2,20,49.421
"1470","valentine","vr31","prefire","2020","LIVE",85.670245755828,23,230,568.3415
"1471","valentine","vr31","prefire","2021","DEAD",3.32638180734557,1,10,24.7105
"1472","valentine","vr31","prefire","2021","LIVE",87.6029885564075,22,220,543.631
"1473","valentine","vr31n","prefire","2020","DEAD",8.87103075160093,3,30,74.1315
"1474","valentine","vr31n","prefire","2020","LIVE",60.3067882544219,21,210,518.9205
"1475","valentine","vr31n","prefire","2021","DEAD",7.85028901225264,1,10,24.7105
"1476","valentine","vr31n","prefire","2021","LIVE",45.951034317776,9,90,222.3945
"1477","valentine","vr33","prefire","2020","DEAD",0.575395970875525,2,20,49.421
"1478","valentine","vr33","prefire","2020","LIVE",140.826747118349,31,310,766.0255
"1479","valentine","vr33","prefire","2021","DEAD",0.60452675043179,2,20,49.421
"1480","valentine","vr33","prefire","2021","LIVE",141.997625906762,31,310,766.0255
"1481","valentine","vr33n","prefire","2020","LIVE",33.6657102673605,23,230,568.3415
"1482","valentine","vr33n","prefire","2021","LIVE",32.0103018037957,23,230,568.3415
"1483","valentine","vr34","prefire","2020","DEAD",9.29390254090904,2,20,49.421
"1484","valentine","vr34","prefire","2020","LIVE",40.0713183339843,16,160,395.368
"1485","valentine","vr34","prefire","2021","DEAD",3.2783480435869,1,10,24.7105
"1486","valentine","vr34","prefire","2021","LIVE",40.2362245524318,8,80,197.684
"1487","valentine","vr35","prefire","2020","DEAD",2.80625862805981,2,20,49.421
"1488","valentine","vr35","prefire","2020","LIVE",60.4762940696414,19,190,469.4995
"1489","valentine","vr35","prefire","2021","DEAD",0.222197398494127,1,10,24.7105
"1490","valentine","vr35","prefire","2021","LIVE",61.1004612923656,19,190,469.4995
"1491","valentine","vr35n","prefire","2020","DEAD",4.08682906607519,5,50,123.5525
"1492","valentine","vr35n","prefire","2020","LIVE",82.0908279032762,27,270,667.1835
"1493","valentine","vr35n","prefire","2021","DEAD",2.50126848766893,1,10,24.7105
"1494","valentine","vr35n","prefire","2021","LIVE",76.5549317781947,25,250,617.7625
"1495","valentine","vr3n","prefire","2020","DEAD",20.5498145150231,5,50,123.5525
"1496","valentine","vr3n","prefire","2020","LIVE",46.3193368403171,10,100,247.105
"1497","valentine","vr3n","prefire","2021","DEAD",20.2088233112898,5,50,123.5525
"1498","valentine","vr3n","prefire","2021","LIVE",41.6593436752178,9,90,222.3945
"1499","valentine","vr4","prefire","2020","DEAD",88.0787654123848,3,30,74.1315
"1500","valentine","vr4","prefire","2020","LIVE",60.2585410072688,10,100,247.105
"1501","valentine","vr4","prefire","2021","DEAD",130.135717057932,2,20,49.421
"1502","valentine","vr4","prefire","2021","LIVE",57.8121037887146,5,50,123.5525
"1503","valentine","vr40","prefire","2020","DEAD",7.46027425811359,1,10,24.7105
"1504","valentine","vr40","prefire","2020","LIVE",42.6185051590484,14,140,345.947
"1505","valentine","vr40","prefire","2021","DEAD",7.53264512884331,1,10,24.7105
"1506","valentine","vr40","prefire","2021","LIVE",43.607884246989,5,50,123.5525
"1507","valentine","vr40e","prefire","2020","DEAD",2.61398771995594,1,10,24.7105
"1508","valentine","vr40e","prefire","2020","LIVE",84.3351400143129,15,150,370.6575
"1509","valentine","vr40e","prefire","2021","LIVE",92.4337878446745,12,120,296.526
"1510","valentine","vr43","prefire","2020","DEAD",15.1386509150635,6,60,148.263
"1511","valentine","vr43","prefire","2020","LIVE",60.0517338207587,23,230,568.3415
"1512","valentine","vr43","prefire","2021","DEAD",12.9408975916054,6,60,148.263
"1513","valentine","vr43","prefire","2021","LIVE",58.595291880852,21,210,518.9205
"1514","valentine","vr44","prefire","2020","DEAD",2.74376621622026,1,10,24.7105
"1515","valentine","vr44","prefire","2020","LIVE",61.816639858112,13,130,321.2365
"1516","valentine","vr44","prefire","2021","DEAD",3.38633182603265,2,20,49.421
"1517","valentine","vr44","prefire","2021","LIVE",53.7356820381205,11,110,271.8155
"1518","valentine","vr4n","prefire","2020","LIVE",85.9745372232915,12,120,296.526
"1519","valentine","vr4n","prefire","2021","LIVE",85.2900124226726,12,120,296.526
"1520","valentine","vr52","prefire","2020","DEAD",26.600050360158,5,50,123.5525
"1521","valentine","vr52","prefire","2020","LIVE",50.2225313719743,17,170,420.0785
"1522","wilderranch","wil001","prefire","2021","LIVE",162.502026681504,33,330,815.4465
"1523","wilderranch","wil002","prefire","2021","DEAD",1.92763860669322,5,50,123.5525
"1524","wilderranch","wil002","prefire","2021","LIVE",117.139153671215,17,170,420.0785
"1525","wilderranch","wil003","prefire","2021","DEAD",22.1143760904447,5,50,123.5525
"1526","wilderranch","wil003","prefire","2021","LIVE",172.80382314293,20,200,494.21
"1527","wilderranch","wil005","prefire","2021","DEAD",10.9934244368066,2,20,49.421
"1528","wilderranch","wil005","prefire","2021","LIVE",17.3596739285203,10,100,247.105
"1529","wilderranch","wil006","prefire","2021","DEAD",0.190213704484317,1,10,24.7105
"1530","wilderranch","wil006","prefire","2021","LIVE",85.1226414413979,14,140,345.947
"1531","wilderranch","wil007","prefire","2021","DEAD",5.65925071193008,1,10,24.7105
"1532","wilderranch","wil007","prefire","2021","LIVE",50.9697232526647,28,280,691.894
"1533","wilderranch","wil008","prefire","2021","DEAD",2.44116320833132,9,90,222.3945
"1534","wilderranch","wil008","prefire","2021","LIVE",33.4881503058946,26,260,642.473
"1535","wilderranch","wil009","prefire","2021","DEAD",44.747148085438,8,80,197.684
"1536","wilderranch","wil009","prefire","2021","LIVE",149.085662755223,9,90,222.3945
"1537","wilderranch","wil011","prefire","2021","DEAD",2.3795247300697,7,70,172.9735
"1538","wilderranch","wil011","prefire","2021","LIVE",27.5450443096275,24,240,593.052
"1539","wilderranch","wil012","prefire","2021","DEAD",0.93932693572502,1,10,24.7105
"1540","wilderranch","wil012","prefire","2021","LIVE",58.790143997271,9,90,222.3945
"1541","wilderranch","wil013","prefire","2021","DEAD",10.6383821442001,6,60,148.263
"1542","wilderranch","wil013","prefire","2021","LIVE",24.9835346895517,14,140,345.947
"1543","wilderranch","wil015","prefire","2021","DEAD",0.269881825789094,2,20,49.421
"1544","wilderranch","wil015","prefire","2021","LIVE",48.9440181375785,22,220,543.631
"1545","wilderranch","wil016","prefire","2021","DEAD",21.7352101742617,7,70,172.9735
"1546","wilderranch","wil016","prefire","2021","LIVE",32.2714890331549,21,210,518.9205
"1547","wilderranch","wil017","prefire","2021","DEAD",0.601343907095863,2,20,49.421
"1548","wilderranch","wil017","prefire","2021","LIVE",125.531942804011,17,170,420.0785
"1549","wilderranch","wil018","prefire","2021","DEAD",1.21763165180553,2,20,49.421
"1550","wilderranch","wil018","prefire","2021","LIVE",56.576340604064,33,330,815.4465
"1551","wilderranch","wil020","prefire","2021","DEAD",14.9092338963196,2,20,49.421
"1552","wilderranch","wil020","prefire","2021","LIVE",18.7886153257013,5,50,123.5525
"1553","wilderranch","wil021","prefire","2021","DEAD",0.971252406990881,2,20,49.421
"1554","wilderranch","wil021","prefire","2021","LIVE",14.4140300514444,7,70,172.9735
"1555","wilderranch","wil022","prefire","2021","DEAD",4.65139560657603,3,30,74.1315
"1556","wilderranch","wil022","prefire","2021","LIVE",29.5497698293104,19,190,469.4995
"1557","wilderranch","wil023","prefire","2021","LIVE",41.6130954089403,7,70,172.9735
"1558","wilderranch","wil024","prefire","2021","LIVE",85.5149462901323,12,120,296.526
