site,plotid,year,pre_post_fire,postTime,fuelType,mass_tonsHA
bearmountain,bm13,2021,postfire,2yr,litter_depth_cm,0.9875
bearmountain,bm13,2021,postfire,2yr,duff_depth_cm,0
bearmountain,bm13,2021,postfire,2yr,fuel_depth_cm,1.2875
bearmountain,bm14,2019,postfire,immediate,mass_1hr,0.295856568284055
bearmountain,bm14,2019,postfire,immediate,mass_10hr,0.552409816339736
bearmountain,bm14,2019,postfire,immediate,mass_100hr,0.874966407425256
bearmountain,bm14,2019,postfire,immediate,mass_cwd_sound,2.90759416713499
bearmountain,bm14,2019,postfire,immediate,mass_cwd_rotten,0.746301942666841
bearmountain,bm14,2019,postfire,immediate,total_fine,1.72323279204905
bearmountain,bm14,2019,postfire,immediate,total_cwd,3.65389610980183
bearmountain,bm14,2019,postfire,immediate,total_fuel,8.3848243592874
bearmountain,bm14,2019,postfire,immediate,duff_load,0.135984208759589
bearmountain,bm14,2019,postfire,immediate,litter_load,2.87171124867694
bearmountain,bm14,2019,postfire,immediate,litter_depth_cm,0.5875
bearmountain,bm14,2019,postfire,immediate,duff_depth_cm,0.01875
bearmountain,bm14,2019,prefire,"",mass_1hr,0.0845304480811587
bearmountain,bm14,2019,prefire,"",mass_10hr,0.220963926535894
bearmountain,bm14,2019,prefire,"",mass_100hr,0.874966407425256
bearmountain,bm14,2019,prefire,"",mass_cwd_sound,0
bearmountain,bm14,2019,prefire,"",mass_cwd_rotten,0
bearmountain,bm14,2019,prefire,"",total_fine,1.18046078204231
bearmountain,bm14,2019,prefire,"",total_cwd,0
bearmountain,bm14,2019,prefire,"",total_fuel,5.43560469919104
bearmountain,bm14,2019,prefire,"",duff_load,1.99443506180731
bearmountain,bm14,2019,prefire,"",litter_load,2.26070885534142
bearmountain,bm14,2019,prefire,"",litter_depth_cm,0.4625
bearmountain,bm14,2019,prefire,"",duff_depth_cm,0.275
bearmountain,bm14,2021,postfire,2yr,mass_1hr,0.0739641420710138
bearmountain,bm14,2021,postfire,2yr,mass_10hr,1.10481963267947
bearmountain,bm14,2021,postfire,2yr,mass_100hr,1.16662187656701
bearmountain,bm14,2021,postfire,2yr,mass_cwd_sound,4.78450037170047
bearmountain,bm14,2021,postfire,2yr,mass_cwd_rotten,0
bearmountain,bm14,2021,postfire,2yr,total_fine,2.34540565131749
bearmountain,bm14,2021,postfire,2yr,total_cwd,4.78450037170047
bearmountain,bm14,2021,postfire,2yr,total_fuel,13.117729477706
bearmountain,bm14,2021,postfire,2yr,duff_load,0
bearmountain,bm14,2021,postfire,2yr,litter_load,5.98782345468808
bearmountain,bm14,2021,postfire,2yr,litter_depth_cm,1.225
bearmountain,bm14,2021,postfire,2yr,duff_depth_cm,0
bearmountain,bm14,2021,postfire,2yr,fuel_depth_cm,1.2375
bearmountain,bm15,2019,postfire,immediate,mass_1hr,0.546864471135361
bearmountain,bm15,2019,postfire,immediate,mass_10hr,2.01035314839057
bearmountain,bm15,2019,postfire,immediate,mass_100hr,2.1267788506275
bearmountain,bm15,2019,postfire,immediate,mass_cwd_sound,1.56711039514096
bearmountain,bm15,2019,postfire,immediate,mass_cwd_rotten,0
bearmountain,bm15,2019,postfire,immediate,total_fine,4.68399647015343
bearmountain,bm15,2019,postfire,immediate,total_cwd,1.56711039514096
bearmountain,bm15,2019,postfire,immediate,total_fuel,9.82471696898228
bearmountain,bm15,2019,postfire,immediate,duff_load,2.17468566340883
bearmountain,bm15,2019,postfire,immediate,litter_load,1.39892444027906
bearmountain,bm15,2019,postfire,immediate,litter_depth_cm,1.06875
bearmountain,bm15,2019,postfire,immediate,duff_depth_cm,0.33125
bearmountain,bm15,2019,prefire,"",mass_1hr,0.346347498385729
bearmountain,bm15,2019,prefire,"",mass_10hr,1.60828251871246
bearmountain,bm15,2019,prefire,"",mass_100hr,0
bearmountain,bm15,2019,prefire,"",mass_cwd_sound,0.346022550751927
bearmountain,bm15,2019,prefire,"",mass_cwd_rotten,0
bearmountain,bm15,2019,prefire,"",total_fine,1.95463001709819
bearmountain,bm15,2019,prefire,"",total_cwd,0.346022550751927
bearmountain,bm15,2019,prefire,"",total_fuel,6.61974018997754
bearmountain,bm15,2019,prefire,"",duff_load,2.50294010316865
bearmountain,bm15,2019,prefire,"",litter_load,1.81614751895878
bearmountain,bm15,2019,prefire,"",litter_depth_cm,1.3875
bearmountain,bm15,2019,prefire,"",duff_depth_cm,0.38125
bearmountain,bm15,2021,postfire,2yr,mass_1hr,0.346347498385729
bearmountain,bm15,2021,postfire,2yr,mass_10hr,1.60828251871246
bearmountain,bm15,2021,postfire,2yr,mass_100hr,2.83570513416999
bearmountain,bm15,2021,postfire,2yr,mass_cwd_sound,0.206612638775428
bearmountain,bm15,2021,postfire,2yr,mass_cwd_rotten,0
bearmountain,bm15,2021,postfire,2yr,total_fine,4.79033515126818
bearmountain,bm15,2021,postfire,2yr,total_cwd,0.206612638775428
bearmountain,bm15,2021,postfire,2yr,total_fuel,7.10760571748219
bearmountain,bm15,2021,postfire,2yr,duff_load,0
bearmountain,bm15,2021,postfire,2yr,litter_load,2.11065792743858
bearmountain,bm15,2021,postfire,2yr,litter_depth_cm,1.6125
bearmountain,bm15,2021,postfire,2yr,duff_depth_cm,0
bearmountain,bm15,2021,postfire,2yr,fuel_depth_cm,2.5625
bearmountain,bm16,2019,postfire,immediate,mass_1hr,0.322373912542494
bearmountain,bm16,2019,postfire,immediate,mass_10hr,0.682041218656183
bearmountain,bm16,2019,postfire,immediate,mass_100hr,4.01698768648378
bearmountain,bm16,2019,postfire,immediate,mass_cwd_sound,0
bearmountain,bm16,2019,postfire,immediate,mass_cwd_rotten,0
bearmountain,bm16,2019,postfire,immediate,total_fine,5.02140281768245
bearmountain,bm16,2019,postfire,immediate,total_cwd,0
bearmountain,bm16,2019,postfire,immediate,total_fuel,11.9416221306395
bearmountain,bm16,2019,postfire,immediate,duff_load,2.87021056345978
bearmountain,bm16,2019,postfire,immediate,litter_load,4.05000874949729
bearmountain,bm16,2019,postfire,immediate,litter_depth_cm,1.4375
bearmountain,bm16,2019,postfire,immediate,duff_depth_cm,0.39375
bearmountain,bm16,2019,prefire,"",mass_1hr,0.180529391023796
bearmountain,bm16,2019,prefire,"",mass_10hr,2.27347072885394
bearmountain,bm16,2019,prefire,"",mass_100hr,4.01698768648378
bearmountain,bm16,2019,prefire,"",mass_cwd_sound,6.52775988711961
bearmountain,bm16,2019,prefire,"",mass_cwd_rotten,0
bearmountain,bm16,2019,prefire,"",total_fine,6.47098780636152
bearmountain,bm16,2019,prefire,"",total_cwd,6.52775988711961
bearmountain,bm16,2019,prefire,"",total_fuel,27.0474300250941
bearmountain,bm16,2019,prefire,"",duff_load,2.77909276779439
bearmountain,bm16,2019,prefire,"",litter_load,11.2695895638185
bearmountain,bm16,2019,prefire,"",litter_depth_cm,4
bearmountain,bm16,2019,prefire,"",duff_depth_cm,0.38125
bearmountain,bm16,2021,postfire,2yr,mass_1hr,0.167634434522097
bearmountain,bm16,2021,postfire,2yr,mass_10hr,0.341020609328091
bearmountain,bm16,2021,postfire,2yr,mass_100hr,2.14239343279135
bearmountain,bm16,2021,postfire,2yr,mass_cwd_sound,3.54114649883695
bearmountain,bm16,2021,postfire,2yr,mass_cwd_rotten,0
bearmountain,bm16,2021,postfire,2yr,total_fine,2.65104847664154
bearmountain,bm16,2021,postfire,2yr,total_cwd,3.54114649883695
bearmountain,bm16,2021,postfire,2yr,total_fuel,17.5361035736133
bearmountain,bm16,2021,postfire,2yr,duff_load,6.37824569657728
bearmountain,bm16,2021,postfire,2yr,litter_load,4.96566290155755
bearmountain,bm16,2021,postfire,2yr,litter_depth_cm,1.7625
bearmountain,bm16,2021,postfire,2yr,duff_depth_cm,0.875
bearmountain,bm16,2021,postfire,2yr,fuel_depth_cm,2.2125
bearmountain,bm17,2019,postfire,immediate,mass_1hr,0.011057874
bearmountain,bm17,2019,postfire,immediate,mass_10hr,0.344374848
bearmountain,bm17,2019,postfire,immediate,mass_100hr,3.632361678
bearmountain,bm17,2019,postfire,immediate,mass_cwd_sound,13.9730905199336
bearmountain,bm17,2019,postfire,immediate,mass_cwd_rotten,0
bearmountain,bm17,2019,postfire,immediate,total_fine,3.9877944
bearmountain,bm17,2019,postfire,immediate,total_cwd,13.9730905199336
bearmountain,bm17,2019,postfire,immediate,total_fuel,20.2625141555586
bearmountain,bm17,2019,postfire,immediate,duff_load,0.975821875
bearmountain,bm17,2019,postfire,immediate,litter_load,1.325807360625
bearmountain,bm17,2019,postfire,immediate,litter_depth_cm,0.81875
bearmountain,bm17,2019,postfire,immediate,duff_depth_cm,0.125
bearmountain,bm17,2019,prefire,"",mass_1hr,0.243273228
bearmountain,bm17,2019,prefire,"",mass_10hr,1.377499392
bearmountain,bm17,2019,prefire,"",mass_100hr,6.05393613
bearmountain,bm17,2019,prefire,"",mass_cwd_sound,16.232152397323
bearmountain,bm17,2019,prefire,"",mass_cwd_rotten,0
bearmountain,bm17,2019,prefire,"",total_fine,7.67470875
bearmountain,bm17,2019,prefire,"",total_cwd,16.232152397323
bearmountain,bm17,2019,prefire,"",total_fuel,35.090421089198
bearmountain,bm17,2019,prefire,"",duff_load,8.44085921875
bearmountain,bm17,2019,prefire,"",litter_load,2.742700723125
bearmountain,bm17,2019,prefire,"",litter_depth_cm,1.69375
bearmountain,bm17,2019,prefire,"",duff_depth_cm,1.08125
bearmountain,bm17,2021,postfire,2yr,mass_1hr,0.05528937
bearmountain,bm17,2021,postfire,2yr,mass_10hr,0.57395808
bearmountain,bm17,2021,postfire,2yr,mass_100hr,0
bearmountain,bm17,2021,postfire,2yr,mass_cwd_sound,9.57063235619469
bearmountain,bm17,2021,postfire,2yr,mass_cwd_rotten,0
bearmountain,bm17,2021,postfire,2yr,total_fine,0.62924745
bearmountain,bm17,2021,postfire,2yr,total_cwd,9.57063235619469
bearmountain,bm17,2021,postfire,2yr,total_fuel,11.5560491674447
bearmountain,bm17,2021,postfire,2yr,duff_load,0
bearmountain,bm17,2021,postfire,2yr,litter_load,1.35616936125
bearmountain,bm17,2021,postfire,2yr,litter_depth_cm,0.8375
bearmountain,bm17,2021,postfire,2yr,duff_depth_cm,0
bearmountain,bm17,2021,postfire,2yr,fuel_depth_cm,0.925
bearmountain,bm18,2019,postfire,immediate,mass_1hr,0.207418827509827
bearmountain,bm18,2019,postfire,immediate,mass_10hr,0.74520293120572
bearmountain,bm18,2019,postfire,immediate,mass_100hr,5.2841844751618
bearmountain,bm18,2019,postfire,immediate,mass_cwd_sound,1.37914499810517
bearmountain,bm18,2019,postfire,immediate,mass_cwd_rotten,0
bearmountain,bm18,2019,postfire,immediate,total_fine,6.23680623387734
bearmountain,bm18,2019,postfire,immediate,total_cwd,1.37914499810517
bearmountain,bm18,2019,postfire,immediate,total_fuel,21.2085975170981
bearmountain,bm18,2019,postfire,immediate,duff_load,7.02691993021207
bearmountain,bm18,2019,postfire,immediate,litter_load,6.56572635490351
bearmountain,bm18,2019,postfire,immediate,litter_depth_cm,1.25
bearmountain,bm18,2019,postfire,immediate,duff_depth_cm,0.94375
bearmountain,bm18,2019,prefire,"",mass_1hr,0.378764815452728
bearmountain,bm18,2019,prefire,"",mass_10hr,2.66143904002043
bearmountain,bm18,2019,prefire,"",mass_100hr,4.40348706263483
bearmountain,bm18,2019,prefire,"",mass_cwd_sound,3.12460444269525
bearmountain,bm18,2019,prefire,"",mass_cwd_rotten,0
bearmountain,bm18,2019,prefire,"",total_fine,7.44369091810799
bearmountain,bm18,2019,prefire,"",total_cwd,3.12460444269525
bearmountain,bm18,2019,prefire,"",total_fuel,26.0654734549593
bearmountain,bm18,2019,prefire,"",duff_load,3.35058433758456
bearmountain,bm18,2019,prefire,"",litter_load,12.1465937565715
bearmountain,bm18,2019,prefire,"",litter_depth_cm,2.3125
bearmountain,bm18,2019,prefire,"",duff_depth_cm,0.45
bearmountain,bm18,2021,postfire,2yr,mass_1hr,0.22545524729329
bearmountain,bm18,2021,postfire,2yr,mass_10hr,1.49040586241144
bearmountain,bm18,2021,postfire,2yr,mass_100hr,5.87131608351311
bearmountain,bm18,2021,postfire,2yr,mass_cwd_sound,1.20137913238539
bearmountain,bm18,2021,postfire,2yr,mass_cwd_rotten,0
bearmountain,bm18,2021,postfire,2yr,total_fine,7.58717719321784
bearmountain,bm18,2021,postfire,2yr,total_cwd,1.20137913238539
bearmountain,bm18,2021,postfire,2yr,total_fuel,23.930033578408
bearmountain,bm18,2021,postfire,2yr,duff_load,3.25751255042944
bearmountain,bm18,2021,postfire,2yr,litter_load,11.8839647023753
bearmountain,bm18,2021,postfire,2yr,litter_depth_cm,2.2625
bearmountain,bm18,2021,postfire,2yr,duff_depth_cm,0.4375
bearmountain,bm18,2021,postfire,2yr,fuel_depth_cm,2.35
bearmountain,bm19,2019,postfire,immediate,mass_1hr,0.0291039002064527
bearmountain,bm19,2019,postfire,immediate,mass_10hr,0.324342811582269
bearmountain,bm19,2019,postfire,immediate,mass_100hr,0
bearmountain,bm19,2019,postfire,immediate,mass_cwd_sound,3.81426047687469
bearmountain,bm19,2019,postfire,immediate,mass_cwd_rotten,0
bearmountain,bm19,2019,postfire,immediate,total_fine,0.353446711788721
bearmountain,bm19,2019,postfire,immediate,total_cwd,3.81426047687469
bearmountain,bm19,2019,postfire,immediate,total_fuel,9.04736716845854
bearmountain,bm19,2019,postfire,immediate,duff_load,0
bearmountain,bm19,2019,postfire,immediate,litter_load,4.87965997979513
bearmountain,bm19,2019,postfire,immediate,litter_depth_cm,0.9375
bearmountain,bm19,2019,postfire,immediate,duff_depth_cm,0
bearmountain,bm19,2019,prefire,"",mass_1hr,0.126116900894628
bearmountain,bm19,2019,prefire,"",mass_10hr,1.29737124632907
bearmountain,bm19,2019,prefire,"",mass_100hr,0
bearmountain,bm19,2019,prefire,"",mass_cwd_sound,8.70125228184819
bearmountain,bm19,2019,prefire,"",mass_cwd_rotten,0
bearmountain,bm19,2019,prefire,"",total_fine,1.4234881472237
bearmountain,bm19,2019,prefire,"",total_cwd,8.70125228184819
bearmountain,bm19,2019,prefire,"",total_fuel,27.9654383483793
bearmountain,bm19,2019,prefire,"",duff_load,7.4307566290778
bearmountain,bm19,2019,prefire,"",litter_load,10.4099412902296
bearmountain,bm19,2019,prefire,"",litter_depth_cm,2
bearmountain,bm19,2019,prefire,"",duff_depth_cm,1.0125
bearmountain,bm19,2021,postfire,2yr,mass_1hr,0.0194026001376351
bearmountain,bm19,2021,postfire,2yr,mass_10hr,0.324342811582269
bearmountain,bm19,2021,postfire,2yr,mass_100hr,0
bearmountain,bm19,2021,postfire,2yr,mass_cwd_sound,5.69784589755355
bearmountain,bm19,2021,postfire,2yr,mass_cwd_rotten,0
bearmountain,bm19,2021,postfire,2yr,total_fine,0.343745411719904
bearmountain,bm19,2021,postfire,2yr,total_cwd,5.69784589755355
bearmountain,bm19,2021,postfire,2yr,total_fuel,15.2901754524314
bearmountain,bm19,2021,postfire,2yr,duff_load,1.37606604242181
bearmountain,bm19,2021,postfire,2yr,litter_load,7.87251810073615
bearmountain,bm19,2021,postfire,2yr,litter_depth_cm,1.5125
bearmountain,bm19,2021,postfire,2yr,duff_depth_cm,0.1875
bearmountain,bm19,2021,postfire,2yr,fuel_depth_cm,1.475
bearmountain,bm2,2019,postfire,immediate,mass_1hr,0.0322413740866576
bearmountain,bm2,2019,postfire,immediate,mass_10hr,0.253327839802869
bearmountain,bm2,2019,postfire,immediate,mass_100hr,1.58001315987326
bearmountain,bm2,2019,postfire,immediate,mass_cwd_sound,0
bearmountain,bm2,2019,postfire,immediate,mass_cwd_rotten,0
bearmountain,bm2,2019,postfire,immediate,total_fine,1.86558237376279
bearmountain,bm2,2019,postfire,immediate,total_cwd,0
bearmountain,bm2,2019,postfire,immediate,total_fuel,6.66172413381581
bearmountain,bm2,2019,postfire,immediate,duff_load,1.33480363084386
bearmountain,bm2,2019,postfire,immediate,litter_load,3.46133812920917
bearmountain,bm2,2019,postfire,immediate,litter_depth_cm,1.25
bearmountain,bm2,2019,postfire,immediate,duff_depth_cm,0.2
bearmountain,bm2,2019,prefire,"",mass_1hr,0.290172366779918
bearmountain,bm2,2019,prefire,"",mass_10hr,0.253327839802869
bearmountain,bm2,2019,prefire,"",mass_100hr,0.79000657993663
bearmountain,bm2,2019,prefire,"",mass_cwd_sound,0.478036540536102
bearmountain,bm2,2019,prefire,"",mass_cwd_rotten,0
bearmountain,bm2,2019,prefire,"",total_fine,1.33350678651942
bearmountain,bm2,2019,prefire,"",total_cwd,0.478036540536102
bearmountain,bm2,2019,prefire,"",total_fuel,14.2501061248517
bearmountain,bm2,2019,prefire,"",duff_load,2.91988294247094
bearmountain,bm2,2019,prefire,"",litter_load,9.51867985532522
bearmountain,bm2,2019,prefire,"",litter_depth_cm,3.4375
bearmountain,bm2,2019,prefire,"",duff_depth_cm,0.4375
bearmountain,bm2,2021,postfire,2yr,mass_1hr,0.0483620611299863
bearmountain,bm2,2021,postfire,2yr,mass_10hr,0.253327839802869
bearmountain,bm2,2021,postfire,2yr,mass_100hr,1.05334210658217
bearmountain,bm2,2021,postfire,2yr,mass_cwd_sound,0
bearmountain,bm2,2021,postfire,2yr,mass_cwd_rotten,0
bearmountain,bm2,2021,postfire,2yr,total_fine,1.35503200751503
bearmountain,bm2,2021,postfire,2yr,total_cwd,0
bearmountain,bm2,2021,postfire,2yr,total_fuel,8.87319798443335
bearmountain,bm2,2021,postfire,2yr,duff_load,1.66850453855482
bearmountain,bm2,2021,postfire,2yr,litter_load,5.8496614383635
bearmountain,bm2,2021,postfire,2yr,litter_depth_cm,2.1125
bearmountain,bm2,2021,postfire,2yr,duff_depth_cm,0.25
bearmountain,bm2,2021,postfire,2yr,fuel_depth_cm,1.9375
bearmountain,bm20,2019,postfire,immediate,mass_1hr,0.196737831917605
bearmountain,bm20,2019,postfire,immediate,mass_10hr,1.31878823474916
bearmountain,bm20,2019,postfire,immediate,mass_100hr,7.02536817070443
bearmountain,bm20,2019,postfire,immediate,mass_cwd_sound,4.72015854162029
bearmountain,bm20,2019,postfire,immediate,mass_cwd_rotten,0
bearmountain,bm20,2019,postfire,immediate,total_fine,8.54089423737119
bearmountain,bm20,2019,postfire,immediate,total_cwd,4.72015854162029
bearmountain,bm20,2019,postfire,immediate,total_fuel,17.0619643786355
bearmountain,bm20,2019,postfire,immediate,duff_load,0.0454609285143462
bearmountain,bm20,2019,postfire,immediate,litter_load,3.75545067112966
bearmountain,bm20,2019,postfire,immediate,litter_depth_cm,0.75625
bearmountain,bm20,2019,postfire,immediate,duff_depth_cm,0.00625
bearmountain,bm20,2019,prefire,"",mass_1hr,0.176028586452594
bearmountain,bm20,2019,prefire,"",mass_10hr,1.31878823474916
bearmountain,bm20,2019,prefire,"",mass_100hr,1.75634204267611
bearmountain,bm20,2019,prefire,"",mass_cwd_sound,16.0133870533636
bearmountain,bm20,2019,prefire,"",mass_cwd_rotten,0.436781194218356
bearmountain,bm20,2019,prefire,"",total_fine,3.25115886387786
bearmountain,bm20,2019,prefire,"",total_cwd,16.450168247582
bearmountain,bm20,2019,prefire,"",total_fuel,36.4535299635134
bearmountain,bm20,2019,prefire,"",duff_load,7.41013134783844
bearmountain,bm20,2019,prefire,"",litter_load,9.3420715042151
bearmountain,bm20,2019,prefire,"",litter_depth_cm,1.88125
bearmountain,bm20,2019,prefire,"",duff_depth_cm,1.01875
bearmountain,bm20,2021,postfire,2yr,mass_1hr,0.103546227325055
bearmountain,bm20,2021,postfire,2yr,mass_10hr,1.64848529343645
bearmountain,bm20,2021,postfire,2yr,mass_100hr,1.1708946951174
bearmountain,bm20,2021,postfire,2yr,mass_cwd_sound,3.3202357443385
bearmountain,bm20,2021,postfire,2yr,mass_cwd_rotten,0
bearmountain,bm20,2021,postfire,2yr,total_fine,2.92292621587891
bearmountain,bm20,2021,postfire,2yr,total_cwd,3.3202357443385
bearmountain,bm20,2021,postfire,2yr,total_fuel,22.8359033655706
bearmountain,bm20,2021,postfire,2yr,duff_load,4.36424913737724
bearmountain,bm20,2021,postfire,2yr,litter_load,12.2284922679759
bearmountain,bm20,2021,postfire,2yr,litter_depth_cm,2.4625
bearmountain,bm20,2021,postfire,2yr,duff_depth_cm,0.6
bearmountain,bm20,2021,postfire,2yr,fuel_depth_cm,2.3875
bearmountain,bm21,2019,postfire,immediate,mass_1hr,0.150380793
bearmountain,bm21,2019,postfire,immediate,mass_10hr,0.104501907
bearmountain,bm21,2019,postfire,immediate,mass_100hr,2.725027160625
bearmountain,bm21,2019,postfire,immediate,mass_cwd_sound,0
bearmountain,bm21,2019,postfire,immediate,mass_cwd_rotten,0
bearmountain,bm21,2019,postfire,immediate,total_fine,2.979909860625
bearmountain,bm21,2019,postfire,immediate,total_cwd,0
bearmountain,bm21,2019,postfire,immediate,total_fuel,16.24832717875
bearmountain,bm21,2019,postfire,immediate,duff_load,6.117706140625
